id,word
1654,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1655,the <unk> <eos> N of to a in and year is 's for that $ it said on as by
1656,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1657,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1658,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1659,the <unk> <eos> N a of to in and $ 's that for is it its said on at as
1660,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1661,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1662,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1663,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1664,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1665,the <unk> <eos> N to of a in and 's for that $ is from it said on by as
1666,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1667,the <unk> <eos> N a to of in and that 's n't for $ is it said on at as
1668,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1669,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1670,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1671,the <unk> <eos> N to of a in and 's for that is $ it said on from at by
1672,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1673,the <unk> <eos> N of to a in and 's that for it $ is said on at they by
1674,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1675,the <unk> <eos> N of to a and in said 's is says that for was $ has it on
1676,the <unk> <eos> N of to a in and 's for that is $ it said on by at as
1677,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1678,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1679,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1680,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1681,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1682,the <unk> <eos> N of to a in and 's that for is $ said it on by at as
1683,the <eos> <unk> N to of 's a in and said that for is $ it on with has at
1684,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1685,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1686,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1687,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1688,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1689,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1690,the <unk> <eos> N a of to in and $ 's that for is it its said on at as
1691,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1692,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1693,the <unk> <eos> N to a of in and been 's for that $ is said it on n't at
1694,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1695,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1696,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1697,the <unk> <eos> N of to in a and 's that for $ is it said on as at by
1698,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1699,the <unk> <eos> N of to a in and 's that for $ is said it on by at as
1700,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1701,the <unk> <eos> N a of to in and 's for that $ it is said an on mr. by
1702,the <unk> <eos> N to a of in and been 's for that $ is said it on n't at
1703,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1704,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1705,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1706,the <unk> <eos> N to a of in and been 's for that $ is said it on n't at
1707,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1708,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1709,the <unk> <eos> N of to a in and 's for that $ is it said on at by as
1710,the <unk> <eos> N a to of in and that 's n't for $ is it said on at as
1711,the <unk> <eos> N to of a in and 's that for $ is it said on by at as
1712,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1713,the <unk> <eos> N of to a in and 's that for $ is said it on at by as
1714,the <unk> <eos> N of to a in and 's that for $ is it said be on by at
1715,the <unk> <eos> N a to of in and 's that for $ is n't it said on at as
1716,the <unk> <eos> N of to a in and 's for that $ is it said on by as at
1717,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1718,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1719,the <unk> <eos> N a of to in and 's that for $ is it said on mr. at as
1720,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1721,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1722,the <unk> <eos> N a of to in and 's that for $ is it said on mr. at as
1723,the <unk> <eos> N of to a in and 's for that be $ is it have said on as
1724,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1725,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1726,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1727,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1728,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1729,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1730,the <unk> <eos> N of to a in and $ 's for that is it said on at as by
1731,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1732,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1733,the <unk> <eos> N a of to $ in and 's that for is it said on its by at
1734,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1735,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1736,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1737,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1738,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1739,the <unk> <eos> N a of to in and 's that for $ is on said it as at by
1740,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1741,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1742,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1743,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1744,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1745,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1746,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1747,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1748,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1749,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1750,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1751,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1752,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1753,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1754,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1755,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1756,the <unk> <eos> N of to a in and 's that for $ is it said on are by at
1757,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1758,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1759,the <unk> <eos> N of to a in and 's for that $ is said it on by at as
1760,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1761,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1762,the <unk> <eos> N of to a in and are 's that for $ is said have it on were
1763,the <unk> <eos> N a of to in and 's that for $ is it said its on at by
1764,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1765,the <unk> <eos> N to of a in and 's for that $ is it said on are as by
1766,the <unk> <eos> N of to a and in 's for that is $ it said on by at as
1767,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1768,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1769,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1770,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1771,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1772,the <eos> <unk> N of to a in and 's for that is $ said it on as by at
1773,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1774,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1775,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
1776,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1777,the <unk> <eos> N of to a in and that 's for $ is said it on by at as
1778,the <unk> <eos> of N to a in and 's that for it $ is said on at by as
1779,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1780,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1781,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1782,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1783,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1784,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1785,the <unk> <eos> N of to a in and 's that for $ is it by said on at as
1786,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1787,the <unk> <eos> N of to a in and that it 's for is $ said he mr. on as
1788,the <eos> <unk> N of to a in and that 's for it is $ mr. said he on at
1789,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1790,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1791,the <unk> <eos> N a to of in and been 's for that $ is n't said it on at
1792,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
1793,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1794,the <unk> <eos> N a to of in and that 's n't for $ is it said on at as
1795,the <unk> <eos> N of to a in and 's is that for $ said it on are was has
1796,the <unk> <eos> N of to a in and be 's that for have $ is n't it said on
1797,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1798,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1799,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1800,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1801,the <unk> <eos> N to of a in and 's for that $ is it said on by at as
1802,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
1803,the <unk> <eos> N of to a in and $ 's that for is it said on by at as
1804,the <unk> <eos> N to of a in and 's for that $ is it said on by at as
1805,the <unk> <eos> N of to a and in 's said for that $ is it on as by at
1806,the <unk> <eos> N of to a in and 's that for $ is it said on million by at
1807,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1808,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1809,<unk> the <eos> N of to a in and 's that for $ is it said on by at as
1810,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1811,the <eos> <unk> N of to a in and 's for that $ is it said on at by as
1812,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1813,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1814,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1815,the <unk> <eos> N of to a in and 's for that $ is it said on board by as
1816,the <unk> <eos> N of to a in and 's for that $ is it said on at its by
1817,the <eos> <unk> N of to in a and 's for that from $ is it said on at as
1818,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1819,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1820,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1821,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1822,the <unk> <eos> of N to a in and 's that for it $ is said on at by as
1823,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1824,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1825,the <unk> <eos> N of to a in and 's that for is $ it said on by at as
1826,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1827,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1828,the <unk> <eos> N of to a and in 's for that $ is it said on at by from
1829,the <unk> <eos> N of to a in and year 's for that $ is week it said on at
1830,N the <unk> <eos> of to a in and 's that for $ is it said on by at as
1831,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1832,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1833,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1834,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1835,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1836,the <unk> <eos> N of to a in and are 's that for $ is said have it on were
1837,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1838,the <unk> <eos> N a to of in and been 's for that $ is n't said it on at
1839,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1840,the <unk> <eos> N of to a and in 's for that is $ it said on by at as
1841,the <unk> <eos> N of to a in and 's that for $ is it said on as by at
1842,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1843,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
1844,the <unk> <eos> N of to a in and for 's that is $ it said on with by at
1845,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1846,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1847,the <unk> <eos> N a of to in and $ 's that for is it its said on at as
1848,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1849,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1850,the <unk> <eos> N of to a in and 's for that $ is it said on from by at
1851,the <unk> <eos> N of to a in and 's for that $ is it said on at by as
1852,the <unk> <eos> N a of to $ in and 's that for is it said on its by at
1853,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1854,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1855,the <eos> <unk> N of to a in and 's for that is $ said it on as by at
1856,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1857,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1858,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
1859,the <unk> <eos> N of to a and in 's said for that $ is it on as by at
1860,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
1861,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1862,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1863,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1864,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1865,the <unk> <eos> N to of a 's in and is was for that will has $ said would it
1866,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1867,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1868,the <unk> <eos> N a of to in and 's that for $ is it said its on at by
1869,the <unk> <eos> N of to a in and 's for that $ is it said on at its by
1870,the <unk> <eos> N to a of in and been 's for that $ is said it on n't at
1871,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1872,the <unk> <eos> N of to a and in 's for that $ is it said on by at from
1873,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1874,the <unk> <eos> N of to a in and that it 's for is $ said he mr. on as
1875,the <unk> <eos> N of to a in and for 's that $ is it said on by at as
1876,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1877,the <unk> <eos> N to a of in and been 's for that $ is said it on n't at
1878,the <unk> <eos> N to of a 's in and is was for that will has $ said would it
1879,the <unk> <eos> N of to a in and 's for that be $ is it have said on as
1880,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
1881,the <unk> <eos> N of to a in and 's that for $ is it said on million by at
1882,the <unk> <eos> N of to a in and that it 's for is $ said he mr. on as
1883,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1884,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1885,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1886,the <unk> <eos> N a of to in and 's that for $ is it said mr. on its an
1887,the <unk> <eos> N a of to in and 's that for $ is it said mr. on its an
1888,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1889,the <unk> <eos> N of to a in and 's that for $ is it said on with by at
1890,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
1891,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1892,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1893,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
1894,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1895,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1896,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1897,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1898,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1899,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
1900,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1901,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1902,N the <unk> <eos> of to a in and 's that for $ is it said on by at as
1903,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1904,N the <unk> <eos> of to a in and 's that for $ is it said on by at as
1905,the <eos> <unk> N of to a and in 's for that $ is it said on as from by
1906,the <unk> <eos> N of to a in and 's that for is $ said on it by at from
1907,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1908,the <unk> <eos> N of to a in and 's for that $ is it said on at as by
1909,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1910,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1911,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1912,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1913,the <eos> <unk> N of to in a and 's for that from $ is it said on at as
1914,the <unk> <eos> N of to a in and 's that for $ is it said on than at by
1915,the <unk> <eos> N a of to in and 's that for $ is it said on mr. at as
1916,the <eos> <unk> N of to a it in and that 's for $ is he its mr. said they
1917,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1918,the <unk> <eos> N of to a and in said 's is says that for was $ has it on
1919,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1920,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1921,the <unk> <eos> N a of to in and 's that for $ is on said it as at by
1922,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1923,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1924,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1925,the <eos> <unk> N of to a in and 's for that is $ said it on as by at
1926,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1927,the <unk> <eos> N of to a in and 's that for $ is it said on as by at
1928,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1929,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1930,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1931,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1932,the <eos> <unk> N of to a in and 's for that is $ it said on with as by
1933,the <unk> <eos> N of to a in and 's that for $ is it said on than at by
1934,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1935,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1936,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1937,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1938,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1939,the <unk> <eos> N of to a in and 's for that $ is on it said by at as
1940,the <unk> <eos> N of to a in and 's for that exchange is market $ it said on at
1941,the <unk> <eos> N of to a in and 's for that is $ it said on at by as
1942,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1943,the <unk> <eos> of N to a in and 's that for is $ it said on million at by
1944,the <unk> <eos> N of to a in and 's for that is $ it said on at by as
1945,the <unk> <eos> N of to a in and 's that for $ is it said on by as at
1946,the <unk> <eos> N a of to in and $ 's that for is it said least on its as
1947,the <unk> <eos> N of to a in and 's for that as $ is it said on by at
1948,the <unk> <eos> N to of a in and 's for that is $ it said on at by as
1949,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1950,the <unk> <eos> N of to a in and $ 's that for is it said on by at as
1951,the <unk> <eos> N a of to in and 's that for $ is on said it as at by
1952,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1953,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1954,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1955,<unk> the <eos> N of to a in and 's that for $ is it said on by at as
1956,<unk> the <eos> N of to a in and 's that for $ is it said on by at as
1957,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1958,the <unk> <eos> N a to of in and that 's n't for $ is it said on at as
1959,the <unk> <eos> N of to a in and n't 's that for $ is it said on at by
1960,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1961,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1962,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
1963,the <unk> <eos> N of to a in and 's that for as $ is it said on at by
1964,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
1965,the <unk> <eos> N a to of in and 's that for $ is n't it said on at as
1966,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1967,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1968,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1969,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1970,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1971,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
1972,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1973,the <unk> <eos> N to of a in and 's for that $ is from it said on by as
1974,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1975,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1976,the <unk> <eos> N of to a in and 's for that n't $ is it said on at by
1977,the <unk> <eos> N of to a in and 's that for $ co. is it said on by at
1978,the <unk> <eos> N of to a in and 's that for $ is said it on at by as
1979,the <unk> <eos> N of to a in and that 's for $ is said it are on with as
1980,the <unk> <eos> N of to a in and 's for that $ is it said on from by at
1981,the <unk> <eos> N of to a in and for 's that is $ it said on from at by
1982,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1983,the <unk> <eos> N of to a in and 's for that as $ is it said on by at
1984,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1985,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
1986,the <unk> <eos> N of to a in and for 's that is $ it said on from at by
1987,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
1988,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
1989,N the <unk> <eos> of to a in and 's that for $ is it said on by at as
1990,N the <unk> <eos> of to a in and 's that for $ is it said on by at as
1991,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
1992,the <unk> <eos> N of to a in and 's that for is $ said it on as by at
1993,the <unk> <eos> N a of to in and 's that for $ is it said its on at by
1994,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
1995,the <unk> <eos> N of to a in and n't 's that for is $ it said on with at
1996,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
1997,the <unk> <eos> N of to a in and 's for that $ is it said on at by as
1998,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
1999,the <unk> <eos> N of to a in and 's for that $ is it said on at by as
2000,the <unk> <eos> N a to of in and that 's n't for $ is it said on at as
2001,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
2002,<eos> the <unk> N of to in a and or for from 's that $ is on it said shares
2003,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
2004,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
2005,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2006,the <unk> <eos> N a of to in and $ 's that for is it said least on its as
2007,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2008,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
2009,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2010,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2011,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
2012,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
2013,the <unk> <eos> N a of to $ in and 's that for is it said on its by at
2014,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2015,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
2016,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
2017,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
2018,the <unk> <eos> N a of to in and 's that for $ is it said on at by as
2019,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2020,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
2021,the <unk> <eos> N of to a in and 's that for $ is on it said from at by
2022,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
2023,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
2024,the <unk> <eos> N of to a and in 's that for $ is it said on at by as
2025,N the <unk> <eos> of to a in and 's that for $ is it said on by at as
2026,the <unk> <eos> N a to of in and that 's n't for $ is it said on at as
2027,the <unk> <eos> N of to a in and 's for that exchange is market $ it said on at
2028,the <unk> <eos> N of to a in and are 's that for $ is said have it on were
2029,the <unk> <eos> N to a of in and been 's for that $ is said it on n't at
2030,the <unk> <eos> N of to a and in 's that for $ is it said on at by as
2031,the <unk> <eos> N a of to in and 's that for $ is it said mr. on its an
2032,the <unk> <eos> N of a to in and 's it is for that $ he mr. said on was
2033,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2034,the <unk> <eos> N of to a in and that it 's for is $ said he mr. on as
2035,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2036,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
2037,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2038,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2039,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
2040,<unk> the <eos> N a to of in and that 's for $ is it said on mr. its at
2041,the <unk> <eos> N of to a and in 's for that $ is it said on at by from
2042,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2043,N <eos> the <unk> to million of a in and billion for 's that is $ on from it said
2044,the <unk> <eos> N of to a in and 's that for $ is it said on from by at
2045,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
2046,the <unk> <eos> N of to a in and 's for that $ is are have it said on by
2047,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2048,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2049,the <unk> <eos> N of to a in and 's that for $ is it said on million by at
2050,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
2051,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
2052,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
2053,the <unk> <eos> N of to a in and 's that for $ is it said on at by as
2054,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
2055,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
2056,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2057,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2058,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2059,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2060,the <unk> <eos> N of to a in and 's for that $ is it said on by as at
2061,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
2062,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2063,<unk> the <eos> N of to a in and $ share 's for that year is new it said on
2064,the <unk> <eos> N of to a in and 's for that $ is it said on as by at
2065,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
2066,the <unk> <eos> N a of to in and $ 's that for is it its said on at as
2067,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
2068,the <unk> <eos> N a of to in and $ 's that for its is it said on as at
2069,the <unk> <eos> N of to a in and 's for that $ is it said on by at as
2070,the <unk> <eos> N to of a in and 's for that is $ it said on from at by
2071,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2072,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2073,<unk> the <eos> N of to a in and company 's that for $ is it said new u.s. on
2074,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2075,the N <unk> <eos> of to a in and $ 's that for is it said on as by at
2076,<eos> the <unk> N of to in a and or for from 's that $ is on it said shares
2077,<unk> <eos> the N of to and a in 's for that is said $ on by it with at
2078,<unk> the <eos> N of to a and in 's that for $ is said it on at mr. by
2079,the <unk> N <eos> a of to in and $ be 's that for is it said on have mr.
2080,the <unk> <eos> N of to a in and 's that for $ is it said on million by at
2081,the <unk> <eos> N of to a in and 's that for $ is it said on by at as
2082,the <unk> <eos> N a of to in and 's that for $ is its it new said an on
